"#","Player","Pos","Team","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"257","Tyler Scott","WR","CHI","3.4","","","","","","","","","","","","","","","","","","3.4","3.4"
"258","Jake Funk","RB","IND","3.2","","","","","","","","","","","","","","","","","","3.2","3.2"
"258","Adam Thielen","WR","CAR","3.2","","","","","","","","","","","","","","","","","","3.2","3.2"
"260","Joe Burrow","QB","CIN","3.2","","","","","","","","","","","","","","","","","","3.2","3.2"
"261","Brycen Hopkins","TE","LAR","3.1","","","","","","","","","","","","","","","","","","3.1","3.1"
"261","Jake Ferguson","TE","DAL","3.1","","","","","","","","","","","","","","","","","","3.1","3.1"
"261","Anthony McFarland Jr.","RB","PIT","3.1","","","","","","","","","","","","","","","","","","3.1","3.1"
"261","Gary Brightwell","RB","NYG","3.1","","","","","","","","","","","","","","","","","","3.1","3.1"
"265","Tyler Boyd","WR","CIN","3","","","","","","","","","","","","","","","","","","3","3"
"265","Kalif Raymond","WR","DET","3","","","","","","","","","","","","","","","","","","3","3"
"265","Tyler Lockett","WR","SEA","3","","","","","","","","","","","","","","","","","","3","3"
"265","Denver Broncos","DST","DEN","3","","","","","","","","","","","","","","","","","","3","3"
"265","Deven Thompkins","WR","TB","3","","","","","","","","","","","","","","","","","","3","3"
"265","Andrew Ogletree","TE","IND","3","","","","","","","","","","","","","","","","","","3","3"
"265","Las Vegas Raiders","DST","LV","3","","","","","","","","","","","","","","","","","","3","3"
"265","Matt Gay","K","IND","3","","","","","","","","","","","","","","","","","","3","3"
"265","Austin Hooper","TE","LV","3","","","","","","","","","","","","","","","","","","3","3"
"265","Riley Patterson","K","DET","3","","","","","","","","","","","","","","","","","","3","3"
"275","Marvin Mims Jr.","WR","DEN","2.9","","","","","","","","","","","","","","","","","","2.9","2.9"
"275","Quentin Johnston","WR","LAC","2.9","","","","","","","","","","","","","","","","","","2.9","2.9"
"277","DeeJay Dallas","RB","SEA","2.8","","","","","","","","","","","","","","","","","","2.8","2.8"
"277","Ty Chandler","RB","MIN","2.8","","","","","","","","","","","","","","","","","","2.8","2.8"
"279","C.J. Ham","RB","MIN","2.7","","","","","","","","","","","","","","","","","","2.7","2.7"
"279","Latavius Murray","RB","BUF","2.7","","","","","","","","","","","","","","","","","","2.7","2.7"
"279","Cole Turner","TE","WAS","2.7","","","","","","","","","","","","","","","","","","2.7","2.7"
"282","Dalton Schultz","TE","HOU","2.4","","","","","","","","","","","","","","","","","","2.4","2.4"
"282","Rico Dowdle","RB","DAL","2.4","","","","","","","","","","","","","","","","","","2.4","2.4"
"284","Jordan Akins","TE","CLE","2.2","","","","","","","","","","","","","","","","","","2.2","2.2"
"284","Patrick Taylor Jr.","RB","GB","2.2","","","","","","","","","","","","","","","","","","2.2","2.2"
"284","Donovan Peoples-Jones","WR","CLE","2.2","","","","","","","","","","","","","","","","","","2.2","2.2"
"287","Teagan Quitoriano","TE","HOU","2.1","","","","","","","","","","","","","","","","","","2.1","2.1"
"287","Chris Evans","RB","CIN","2.1","","","","","","","","","","","","","","","","","","2.1","2.1"
"289","Michael Gallup","WR","DAL","2","","","","","","","","","","","","","","","","","","2","2"
"289","Jerick McKinnon","RB","KC","2","","","","","","","","","","","","","","","","","","2","2"
"289","Minnesota Vikings","DST","MIN","2","","","","","","","","","","","","","","","","","","2","2"
